FAM	D	T	L
fix_4487_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2436_c60_lg_combined.ale.uml_rec	1e-06	0.366422	0.629788
fix_1384_c60_lg_combined.ale.uml_rec	0.256164	0.150011	0.674892
fix_2508_c60_lg_combined.ale.uml_rec	0.149403	0.0586946	0.545029
fix_5340_c60_lg_combined.ale.uml_rec	1e-06	0.803474	0.959478
fix_3849_c60_lg_combined.ale.uml_rec	0.831468	0.292435	0.734419
fix_46_c60_lg_combined.ale.uml_rec	0.376561	0.333613	0.515472
fix_2112_c60_lg_combined.ale.uml_rec	1e-06	0.281638	0.312839
fix_1902_c60_lg_combined.ale.uml_rec	0.0770518	0.22591	1e-06
fix_261_c60_lg_combined.ale.uml_rec	0.00118654	0.348811	0.284872
fix_3977_c60_lg_combined.ale.uml_rec	1e-06	0.0606117	0.319104
fix_1498_c60_lg_combined.ale.uml_rec	1e-06	0.238986	0.389146
fix_2214_c60_lg_combined.ale.uml_rec	1.05817	5.46427e-05	0.213252
fix_167_c60_lg_combined.ale.uml_rec	0.0982554	0.177997	0.348804
fix_5198_c60_lg_combined.ale.uml_rec	0.166838	1e-06	1e-06
fix_4761_c60_lg_combined.ale.uml_rec	0.000139875	0.472801	0.275644
fix_3129_c60_lg_combined.ale.uml_rec	0.126893	1e-06	0.273752
fix_3017_c60_lg_combined.ale.uml_rec	0.408503	0.316571	0.318112
fix_2872_c60_lg_combined.ale.uml_rec	2.80346e-05	0.251127	0.423467
fix_1062_c60_lg_combined.ale.uml_rec	0.0950139	0.409224	0.480974
fix_4467_c60_lg_combined.ale.uml_rec	0.165272	1e-06	1e-06
fix_939_c60_lg_combined.ale.uml_rec	0.787784	0.0513251	1e-06
fix_807_c60_lg_combined.ale.uml_rec	1e-06	0.24995	0.403153
fix_3311_c60_lg_combined.ale.uml_rec	0.335857	0.677559	0.878443
fix_4559_c60_lg_combined.ale.uml_rec	1e-06	0.913919	0.910733
fix_1364_c60_lg_combined.ale.uml_rec	0.243569	0.415795	0.600518
fix_1640_c60_lg_combined.ale.uml_rec	0.405184	0.553187	0.465596
fix_3635_c60_lg_combined.ale.uml_rec	0.653577	0.485644	0.791996
fix_3997_c60_lg_combined.ale.uml_rec	1.07809	1e-06	0.363017
fix_4143_c60_lg_combined.ale.uml_rec	6.23061e-06	1e-06	0.30535
fix_281_c60_lg_combined.ale.uml_rec	0.000636331	0.354955	0.295028
fix_1546_c60_lg_combined.ale.uml_rec	1e-06	0.387411	0.427562
fix_3533_c60_lg_combined.ale.uml_rec	1e-06	0.382534	0.671833
fix_4245_c60_lg_combined.ale.uml_rec	1e-06	0.508959	0.584352
fix_187_c60_lg_combined.ale.uml_rec	0.63097	0.30786	0.469619
fix_1478_c60_lg_combined.ale.uml_rec	0.168239	0.416524	0.568167
fix_2352_c60_lg_combined.ale.uml_rec	0.188352	0.156356	0.649751
fix_3495_c60_lg_combined.ale.uml_rec	1e-06	0.687909	0.803154
fix_5424_c60_lg_combined.ale.uml_rec	1.0926	1e-06	0.459587
fix_2054_c60_lg_combined.ale.uml_rec	1e-06	0.20775	0.433783
fix_1844_c60_lg_combined.ale.uml_rec	0.386552	0.556602	0.667971
fix_327_c60_lg_combined.ale.uml_rec	0.0700629	0.238761	0.38668
fix_3831_c60_lg_combined.ale.uml_rec	0.262812	0.364862	0.308385
fix_3793_c60_lg_combined.ale.uml_rec	0.480363	0.181946	0.37612
fix_219_c60_lg_combined.ale.uml_rec	0.13277	0.119348	0.37648
fix_5206_c60_lg_combined.ale.uml_rec	1.08257	1e-06	0.452965
fix_603_c60_lg_combined.ale.uml_rec	0.0446378	0.159744	0.242915
fix_3389_c60_lg_combined.ale.uml_rec	0.0001335	1e-06	0.22799
fix_2570_c60_lg_combined.ale.uml_rec	0.000123758	0.420212	0.332798
fix_5338_c60_lg_combined.ale.uml_rec	7.00708e-05	0.192386	0.534331
fix_5100_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2748_c60_lg_combined.ale.uml_rec	0.384883	0.167769	0.644577
fix_4965_c60_lg_combined.ale.uml_rec	0.83683	0.29074	0.65037
fix_505_c60_lg_combined.ale.uml_rec	1e-06	0.290179	0.284866
fix_2676_c60_lg_combined.ale.uml_rec	1e-06	0.430262	0.510177
fix_4303_c60_lg_combined.ale.uml_rec	0.462752	0.611741	0.886382
fix_1400_c60_lg_combined.ale.uml_rec	0.720751	0.432657	0.505972
fix_3475_c60_lg_combined.ale.uml_rec	1e-06	0.617755	0.77682
fix_4005_c60_lg_combined.ale.uml_rec	1.07809	1e-06	0.363017
fix_1638_c60_lg_combined.ale.uml_rec	1e-06	0.110521	0.208934
fix_1706_c60_lg_combined.ale.uml_rec	1e-06	0.268314	1e-06
fix_3773_c60_lg_combined.ale.uml_rec	0.313512	1e-06	1e-06
fix_941_c60_lg_combined.ale.uml_rec	0.298943	0.0269425	0.435883
fix_3257_c60_lg_combined.ale.uml_rec	0.185758	1e-06	1e-06
fix_1222_c60_lg_combined.ale.uml_rec	0.84933	0.068694	1e-06
fix_2590_c60_lg_combined.ale.uml_rec	0.443063	1e-06	1e-06
fix_3369_c60_lg_combined.ale.uml_rec	1.06512	1e-06	0.334533
fix_4521_c60_lg_combined.ale.uml_rec	1e-06	0.843123	0.958753
fix_4985_c60_lg_combined.ale.uml_rec	0.296402	0.240645	0.342779
fix_4719_c60_lg_combined.ale.uml_rec	0.342433	0.221384	0.638174
fix_3151_c60_lg_combined.ale.uml_rec	0.713848	0.294267	0.754167
fix_2934_c60_lg_combined.ale.uml_rec	0.327748	1e-06	0.556518
fix_1124_c60_lg_combined.ale.uml_rec	0.300825	0.503362	0.638924
fix_2696_c60_lg_combined.ale.uml_rec	0.490069	1e-06	0.327058
fix_4627_c60_lg_combined.ale.uml_rec	0.302196	0.233238	0.432873
fix_3734_c60_lg_combined.ale.uml_rec	0.190817	8.88715e-06	0.431315
fix_1741_c60_lg_combined.ale.uml_rec	0.47189	0.259681	0.569697
fix_380_c60_lg_combined.ale.uml_rec	0.0748963	0.077634	0.308443
fix_99_c60_lg_combined.ale.uml_rec	0.121748	0.0507174	0.260178
fix_4042_c60_lg_combined.ale.uml_rec	1.07251	1e-06	0.34128
fix_3896_c60_lg_combined.ale.uml_rec	0.132582	0.000614568	1e-06
fix_3432_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.574011
fix_5483_c60_lg_combined.ale.uml_rec	1.10867	1e-06	0.510097
fix_1447_c60_lg_combined.ale.uml_rec	0.22792	0.376355	0.420105
fix_1579_c60_lg_combined.ale.uml_rec	0.573613	0.281926	0.607494
fix_4344_c60_lg_combined.ale.uml_rec	1e-06	0.39243	0.514309
fix_4660_c60_lg_combined.ale.uml_rec	1e-06	0.480902	0.428104
fix_3028_c60_lg_combined.ale.uml_rec	0.608776	0.195371	1e-06
fix_5099_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1163_c60_lg_combined.ale.uml_rec	0.00136153	1e-06	0.307242
fix_2973_c60_lg_combined.ale.uml_rec	1e-06	0.474273	0.671476
fix_3116_c60_lg_combined.ale.uml_rec	1e-06	0.432508	0.461404
fix_838_c60_lg_combined.ale.uml_rec	0.143015	0.469029	0.429948
fix_4566_c60_lg_combined.ale.uml_rec	1e-06	0.901042	0.930783
fix_1265_c60_lg_combined.ale.uml_rec	1e-06	0.663687	0.663987
fix_3210_c60_lg_combined.ale.uml_rec	0.179749	0.128851	0.431371
fix_4458_c60_lg_combined.ale.uml_rec	8.53778e-05	0.463695	0.308503
fix_906_c60_lg_combined.ale.uml_rec	0.0781127	0.23795	0.366343
fix_3948_c60_lg_combined.ale.uml_rec	0.32814	1e-06	1e-06
fix_3876_c60_lg_combined.ale.uml_rec	1e-06	0.498491	0.589469
fix_79_c60_lg_combined.ale.uml_rec	0.169261	0.420896	0.521303
fix_360_c60_lg_combined.ale.uml_rec	0.191755	0.371268	0.50178
fix_1803_c60_lg_combined.ale.uml_rec	0.556888	0.104702	0.000173525
fix_2013_c60_lg_combined.ale.uml_rec	1e-06	0.639958	0.697986
fix_5463_c60_lg_combined.ale.uml_rec	0.465586	0.612281	0.873607
fix_158_c60_lg_combined.ale.uml_rec	0.0251717	0.0459688	0.151575
fix_1599_c60_lg_combined.ale.uml_rec	0.121875	0.376368	0.511132
fix_2315_c60_lg_combined.ale.uml_rec	0.642035	0.456139	0.738639
fix_5079_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2631_c60_lg_combined.ale.uml_rec	0.618396	1e-06	0.485003
fix_4680_c60_lg_combined.ale.uml_rec	0.306372	0.242847	0.486901
fix_542_c60_lg_combined.ale.uml_rec	0.000161143	0.191611	0.10776
fix_4922_c60_lg_combined.ale.uml_rec	0.00075176	1e-06	0.59521
fix_2993_c60_lg_combined.ale.uml_rec	0.390167	0.129742	0.554978
fix_5147_c60_lg_combined.ale.uml_rec	1e-06	0.174104	0.0942315
fix_1183_c60_lg_combined.ale.uml_rec	0.0733608	0.198176	0.275883
fix_2537_c60_lg_combined.ale.uml_rec	0.453487	0.401734	1e-06
fix_4586_c60_lg_combined.ale.uml_rec	0.165272	1e-06	1e-06
fix_644_c60_lg_combined.ale.uml_rec	0.240007	0.274314	0.405879
fix_1285_c60_lg_combined.ale.uml_rec	1e-06	0.323629	1e-06
fix_2409_c60_lg_combined.ale.uml_rec	3.32034e-05	0.23784	0.391538
fix_5241_c60_lg_combined.ale.uml_rec	0.442083	8.93655e-06	0.0970607
fix_714_c60_lg_combined.ale.uml_rec	3.31928e-05	0.199014	0.214129
fix_988_c60_lg_combined.ale.uml_rec	0.0614654	0.0959803	0.473008
fix_2467_c60_lg_combined.ale.uml_rec	1e-06	0.411277	0.155784
fix_2559_c60_lg_combined.ale.uml_rec	1e-06	0.12474	0.150035
fix_5311_c60_lg_combined.ale.uml_rec	1.12332	1e-06	0.515811
fix_412_c60_lg_combined.ale.uml_rec	1e-06	0.337157	0.360294
fix_3198_c60_lg_combined.ale.uml_rec	1.06738	1e-06	0.279761
fix_5129_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2761_c60_lg_combined.ale.uml_rec	0.538502	0.191154	0.656079
fix_5017_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_4872_c60_lg_combined.ale.uml_rec	0.311832	0.236325	0.485411
fix_3582_c60_lg_combined.ale.uml_rec	1e-06	0.846438	0.849701
fix_2245_c60_lg_combined.ale.uml_rec	0.0917416	1e-06	1e-06
fix_136_c60_lg_combined.ale.uml_rec	0.0488962	0.0425172	0.142315
fix_3684_c60_lg_combined.ale.uml_rec	1e-06	0.356378	0.528481
fix_3818_c60_lg_combined.ale.uml_rec	0.291859	0.352205	0.713839
fix_17_c60_lg_combined.ale.uml_rec	0.213734	0.103343	0.391063
fix_2143_c60_lg_combined.ale.uml_rec	1e-06	0.103796	0.254106
fix_1953_c60_lg_combined.ale.uml_rec	0.105126	0.143734	0.388437
fix_230_c60_lg_combined.ale.uml_rec	0.0937519	0.280675	0.367707
fix_3926_c60_lg_combined.ale.uml_rec	0.513491	0.180655	0.616249
fix_2487_c60_lg_combined.ale.uml_rec	0.443573	0.369808	0.620794
fix_4436_c60_lg_combined.ale.uml_rec	0.210927	0.193112	1e-06
fix_968_c60_lg_combined.ale.uml_rec	0.467347	0.150179	0.458684
fix_856_c60_lg_combined.ale.uml_rec	0.0304035	0.163825	0.109999
fix_3340_c60_lg_combined.ale.uml_rec	0.233075	0.172946	0.713237
fix_4508_c60_lg_combined.ale.uml_rec	0.00108876	1e-06	0.158458
fix_1335_c60_lg_combined.ale.uml_rec	1e-06	0.787194	0.75444
fix_2781_c60_lg_combined.ale.uml_rec	0.142112	0.144216	0.294902
fix_4730_c60_lg_combined.ale.uml_rec	0.404061	0.531516	1.00368
fix_3178_c60_lg_combined.ale.uml_rec	1.07462	1e-06	0.297007
fix_4892_c60_lg_combined.ale.uml_rec	1.0926	1e-06	0.459587
fix_3046_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.487812
fix_2823_c60_lg_combined.ale.uml_rec	1e-06	0.0773538	0.535976
fix_1033_c60_lg_combined.ale.uml_rec	0.3901	0.342477	0.581561
fix_1517_c60_lg_combined.ale.uml_rec	0.507949	0.24551	0.270248
fix_3562_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.413273
fix_4214_c60_lg_combined.ale.uml_rec	1.10867	1e-06	0.510097
fix_1429_c60_lg_combined.ale.uml_rec	1.04533	1e-06	0.15765
fix_1611_c60_lg_combined.ale.uml_rec	0.694719	0.00106633	0.814127
fix_3664_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.384505
fix_4112_c60_lg_combined.ale.uml_rec	0.294455	0.220296	0.327701
fix_1074_c60_lg_combined.ale.uml_rec	1e-06	0.483139	0.479418
fix_2864_c60_lg_combined.ale.uml_rec	4.92706e-06	0.35339	0.0979838
fix_4649_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.182987
fix_3001_c60_lg_combined.ale.uml_rec	0.225157	0.484523	0.421113
fix_4777_c60_lg_combined.ale.uml_rec	0.299334	0.23671	0.440019
fix_1372_c60_lg_combined.ale.uml_rec	0.18456	0.622267	0.628475
fix_3307_c60_lg_combined.ale.uml_rec	0.224557	7.14223e-06	0.676546
fix_3239_c60_lg_combined.ale.uml_rec	0.124031	1e-06	1e-06
fix_4471_c60_lg_combined.ale.uml_rec	0.508934	1e-06	1.0152
fix_5288_c60_lg_combined.ale.uml_rec	1.16077e-06	0.188557	0.506444
fix_1768_c60_lg_combined.ale.uml_rec	0.287922	0.291339	0.577081
fix_297_c60_lg_combined.ale.uml_rec	1e-06	0.318694	0.372521
fix_4155_c60_lg_combined.ale.uml_rec	0.821344	0.293422	0.681579
fix_3981_c60_lg_combined.ale.uml_rec	0.340666	0.671585	0.878023
fix_3623_c60_lg_combined.ale.uml_rec	0.454444	1e-06	0.122223
fix_1656_c60_lg_combined.ale.uml_rec	0.16629	1e-06	0.331884
fix_191_c60_lg_combined.ale.uml_rec	0.0617341	0.171793	0.246934
fix_4253_c60_lg_combined.ale.uml_rec	5.21137e-05	0.456728	0.215322
fix_3525_c60_lg_combined.ale.uml_rec	0.245218	0.401545	0.730223
fix_1550_c60_lg_combined.ale.uml_rec	0.193918	0.181744	0.530789
fix_4835_c60_lg_combined.ale.uml_rec	0.462863	0.584988	0.915643
fix_2884_c60_lg_combined.ale.uml_rec	1e-06	0.368382	0.506178
fix_5050_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2618_c60_lg_combined.ale.uml_rec	0.130742	1e-06	0.451736
fix_1094_c60_lg_combined.ale.uml_rec	1e-06	0.260593	1e-06
fix_2726_c60_lg_combined.ale.uml_rec	1e-06	0.36703	0.324488
fix_4797_c60_lg_combined.ale.uml_rec	1e-06	0.182113	0.299201
fix_455_c60_lg_combined.ale.uml_rec	1.02208	1e-06	0.0569779
fix_1392_c60_lg_combined.ale.uml_rec	1e-06	0.522887	0.486823
fix_5356_c60_lg_combined.ale.uml_rec	0.842959	0.283401	0.743679
fix_2420_c60_lg_combined.ale.uml_rec	0.000255755	0.163844	0.465772
fix_5268_c60_lg_combined.ale.uml_rec	1e-06	0.222775	0.460849
fix_4491_c60_lg_combined.ale.uml_rec	1e-06	0.624838	0.807212
fix_753_c60_lg_combined.ale.uml_rec	0.949181	0.0487641	0.44142
fix_3961_c60_lg_combined.ale.uml_rec	0.504205	4.54061e-05	0.0191213
fix_277_c60_lg_combined.ale.uml_rec	0.10122	0.263581	0.427964
fix_1914_c60_lg_combined.ale.uml_rec	1.03602	1e-06	0.168589
fix_2104_c60_lg_combined.ale.uml_rec	0.285198	0.100241	0.254241
fix_1788_c60_lg_combined.ale.uml_rec	1e-06	0.277123	0.41893
fix_50_c60_lg_combined.ale.uml_rec	0.0460964	0.156873	0.301989
fix_171_c60_lg_combined.ale.uml_rec	0.0808122	0.0959929	0.254554
fix_2202_c60_lg_combined.ale.uml_rec	1e-06	0.16051	0.124803
fix_3879_c60_lg_combined.ale.uml_rec	1e-06	0.126436	1e-06
fix_76_c60_lg_combined.ale.uml_rec	0.205362	0.0814254	0.515929
fix_1690_c60_lg_combined.ale.uml_rec	0.201712	0.11923	0.608828
fix_1932_c60_lg_combined.ale.uml_rec	1e-06	0.20604	0.345039
fix_2122_c60_lg_combined.ale.uml_rec	9.96006e-05	0.104368	0.339359
fix_251_c60_lg_combined.ale.uml_rec	0.0631701	0.113863	0.338227
fix_3947_c60_lg_combined.ale.uml_rec	0.303437	1e-06	1e-06
fix_4193_c60_lg_combined.ale.uml_rec	0.445209	1e-06	0.102549
fix_1596_c60_lg_combined.ale.uml_rec	1e-06	0.20325	0.384305
fix_2224_c60_lg_combined.ale.uml_rec	0.000190186	0.000984645	0.403368
fix_157_c60_lg_combined.ale.uml_rec	0.0671868	0.145498	0.251357
fix_4295_c60_lg_combined.ale.uml_rec	0.338614	0.254095	0.80945
fix_473_c60_lg_combined.ale.uml_rec	0.165751	0.204423	0.422465
fix_2700_c60_lg_combined.ale.uml_rec	1e-06	0.700437	0.791584
fix_5148_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_5076_c60_lg_combined.ale.uml_rec	1e-06	0.346946	0.508476
fix_4813_c60_lg_combined.ale.uml_rec	1.58375e-05	0.144367	0.485615
fix_775_c60_lg_combined.ale.uml_rec	0.402156	0.125995	0.482506
fix_2406_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_5_c60_lg_combined.ale.uml_rec	0.117831	0.308687	0.415096
fix_5370_c60_lg_combined.ale.uml_rec	0.000326395	0.175137	0.000284998
fix_2538_c60_lg_combined.ale.uml_rec	0.953618	0.153597	0.327974
fix_4589_c60_lg_combined.ale.uml_rec	0.272738	1e-06	0.568005
fix_1670_c60_lg_combined.ale.uml_rec	1e-06	0.248725	0.272319
fix_96_c60_lg_combined.ale.uml_rec	0.0355496	0.076632	0.102804
fix_3605_c60_lg_combined.ale.uml_rec	1e-06	0.125464	1e-06
fix_3899_c60_lg_combined.ale.uml_rec	0.146355	0.133563	1e-06
fix_4173_c60_lg_combined.ale.uml_rec	0.282603	1e-06	0.583568
fix_1576_c60_lg_combined.ale.uml_rec	0.185204	0.488712	0.720092
fix_3503_c60_lg_combined.ale.uml_rec	1e-06	0.451334	0.613312
fix_4275_c60_lg_combined.ale.uml_rec	1e-06	0.211768	0.482253
fix_1448_c60_lg_combined.ale.uml_rec	0.199138	0.214096	0.672795
fix_3119_c60_lg_combined.ale.uml_rec	0.542014	1e-06	0.497052
fix_4751_c60_lg_combined.ale.uml_rec	0.519765	1e-06	0.698766
fix_493_c60_lg_combined.ale.uml_rec	0.0312608	0.197373	0.237751
fix_3027_c60_lg_combined.ale.uml_rec	0.576077	3.46873e-05	7.85762e-06
fix_1052_c60_lg_combined.ale.uml_rec	0.0891352	0.186815	0.461378
fix_5096_c60_lg_combined.ale.uml_rec	0.165272	1e-06	1e-06
fix_2842_c60_lg_combined.ale.uml_rec	1e-06	0.45832	0.373902
fix_4457_c60_lg_combined.ale.uml_rec	0.000237352	0.497754	0.432951
fix_795_c60_lg_combined.ale.uml_rec	0.0907673	0.20389	0.492916
fix_909_c60_lg_combined.ale.uml_rec	0.0957268	0.201157	0.338341
fix_837_c60_lg_combined.ale.uml_rec	4.00269e-05	0.114612	0.318903
fix_4569_c60_lg_combined.ale.uml_rec	0.000249145	3.26669e-05	1e-06
fix_3321_c60_lg_combined.ale.uml_rec	0.209206	1e-06	0.592739
fix_5390_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1354_c60_lg_combined.ale.uml_rec	1e-06	0.294642	0.463114
fix_2283_c60_lg_combined.ale.uml_rec	1.41776e-05	0.238309	0.247037
fix_4232_c60_lg_combined.ale.uml_rec	0.450676	0.59824	0.867678
fix_3544_c60_lg_combined.ale.uml_rec	0.510419	0.199972	0.800574
fix_1531_c60_lg_combined.ale.uml_rec	0.000408981	0.309045	0.326161
fix_1995_c60_lg_combined.ale.uml_rec	0.893144	0.20775	0.430607
fix_2185_c60_lg_combined.ale.uml_rec	1e-06	0.433557	0.499215
fix_1709_c60_lg_combined.ale.uml_rec	0.147467	0.0502915	0.561072
fix_4134_c60_lg_combined.ale.uml_rec	0.170875	1e-06	1e-06
fix_3642_c60_lg_combined.ale.uml_rec	0.272855	0.400713	0.799712
fix_1637_c60_lg_combined.ale.uml_rec	0.133818	0.329655	1e-06
fix_1313_c60_lg_combined.ale.uml_rec	0.000788198	0.251833	0.331684
fix_3366_c60_lg_combined.ale.uml_rec	1e-06	0.148148	0.351277
fix_870_c60_lg_combined.ale.uml_rec	0.279803	0.254641	0.632548
fix_4410_c60_lg_combined.ale.uml_rec	1e-06	0.166838	1e-06
fix_3258_c60_lg_combined.ale.uml_rec	1e-06	0.000167645	0.535465
fix_2805_c60_lg_combined.ale.uml_rec	1e-06	0.105679	0.152295
fix_2699_c60_lg_combined.ale.uml_rec	0.359648	0.136281	0.352453
fix_1015_c60_lg_combined.ale.uml_rec	0.0876857	0.0796147	0.170118
fix_3060_c60_lg_combined.ale.uml_rec	4.56176e-05	0.245185	0.241684
fix_4628_c60_lg_combined.ale.uml_rec	0.277575	0.469332	1e-06
fix_4716_c60_lg_combined.ale.uml_rec	0.169335	1e-06	1e-06
fix_110_c60_lg_combined.ale.uml_rec	0.487963	0.430549	0.364597
fix_2263_c60_lg_combined.ale.uml_rec	1e-06	0.417763	0.548187
fix_3900_c60_lg_combined.ale.uml_rec	2.56022e-05	0.286571	0.00328497
fix_216_c60_lg_combined.ale.uml_rec	0.0425007	0.137968	0.258888
fix_2165_c60_lg_combined.ale.uml_rec	0.279947	0.0874921	0.000604586
fix_1975_c60_lg_combined.ale.uml_rec	0.447994	1e-06	0.543507
fix_328_c60_lg_combined.ale.uml_rec	0.212529	0.221307	0.398473
fix_31_c60_lg_combined.ale.uml_rec	0.0658388	0.116835	0.208046
fix_890_c60_lg_combined.ale.uml_rec	1.02233	2.59937e-06	0.0774021
fix_3386_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_5337_c60_lg_combined.ale.uml_rec	0.442579	0.560672	0.945148
fix_5209_c60_lg_combined.ale.uml_rec	1e-06	0.583978	0.829626
fix_2441_c60_lg_combined.ale.uml_rec	1e-06	0.394918	0.436457
fix_732_c60_lg_combined.ale.uml_rec	2.70015e-05	0.531092	0.275411
fix_3080_c60_lg_combined.ale.uml_rec	1e-06	0.698409	0.818608
fix_4854_c60_lg_combined.ale.uml_rec	0.447786	0.581995	0.904542
fix_2679_c60_lg_combined.ale.uml_rec	0.940102	0.186316	0.406883
fix_5031_c60_lg_combined.ale.uml_rec	1.0818	7.84894e-06	0.45921
fix_2747_c60_lg_combined.ale.uml_rec	1.23416e-05	0.223638	1e-06
fix_434_c60_lg_combined.ale.uml_rec	0.0591119	0.162064	0.354934
fix_2729_c60_lg_combined.ale.uml_rec	1e-06	1e-06	7.4279e-06
fix_5161_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_4904_c60_lg_combined.ale.uml_rec	1e-06	0.170875	1e-06
fix_4798_c60_lg_combined.ale.uml_rec	0.442083	8.93655e-06	0.0970607
fix_564_c60_lg_combined.ale.uml_rec	3.85131e-05	0.206753	0.405033
fix_2617_c60_lg_combined.ale.uml_rec	1.06562	0.000348819	0.23256
fix_5267_c60_lg_combined.ale.uml_rec	1e-06	0.213849	0.439348
fix_662_c60_lg_combined.ale.uml_rec	0.0953247	0.325559	0.338284
fix_5359_c60_lg_combined.ale.uml_rec	9.40239e-06	0.182019	0.338165
fix_2511_c60_lg_combined.ale.uml_rec	0.139704	3.12488e-06	0.608574
fix_1825_c60_lg_combined.ale.uml_rec	0.344909	0.544071	0.661594
fix_2035_c60_lg_combined.ale.uml_rec	0.381026	0.0992094	0.376685
fix_346_c60_lg_combined.ale.uml_rec	0.000149235	0.200888	0.282452
fix_3850_c60_lg_combined.ale.uml_rec	1e-06	0.535096	0.476775
fix_4084_c60_lg_combined.ale.uml_rec	1.8593e-05	0.877226	1.02987
fix_278_c60_lg_combined.ale.uml_rec	1e-06	0.221889	0.291476
fix_1787_c60_lg_combined.ale.uml_rec	0.192617	0.438963	0.524255
fix_2333_c60_lg_combined.ale.uml_rec	0.219479	0.594137	0.652743
fix_4382_c60_lg_combined.ale.uml_rec	0.281193	0.464458	1e-06
fix_1481_c60_lg_combined.ale.uml_rec	0.586146	1e-06	1e-06
fix_5445_c60_lg_combined.ale.uml_rec	0.841037	0.299505	0.713136
fix_3130_c60_lg_combined.ale.uml_rec	0.375592	0.132775	0.699319
fix_4778_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1145_c60_lg_combined.ale.uml_rec	0.116564	0.327682	0.33313
fix_5181_c60_lg_combined.ale.uml_rec	1.08257	1e-06	0.452965
fix_2955_c60_lg_combined.ale.uml_rec	1e-06	0.568269	0.765677
fix_4646_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.600165
fix_584_c60_lg_combined.ale.uml_rec	0.000127497	0.222798	0.279381
fix_920_c60_lg_combined.ale.uml_rec	0.129644	0.333815	0.392889
fix_3236_c60_lg_combined.ale.uml_rec	3.48559e-06	0.133145	0.00251894
fix_5287_c60_lg_combined.ale.uml_rec	0.346518	0.230901	0.640637
fix_1243_c60_lg_combined.ale.uml_rec	0.0931899	0.135843	0.0605641
fix_4540_c60_lg_combined.ale.uml_rec	1.08257	1e-06	0.452965
fix_3308_c60_lg_combined.ale.uml_rec	0.234253	1e-06	0.00330173
fix_4064_c60_lg_combined.ale.uml_rec	1e-06	0.473858	0.627141
fix_1659_c60_lg_combined.ale.uml_rec	0.0844122	0.45049	0.454926
fix_1767_c60_lg_combined.ale.uml_rec	0.574524	0.318469	0.514219
fix_298_c60_lg_combined.ale.uml_rec	0.155269	0.180423	0.298924
fix_3712_c60_lg_combined.ale.uml_rec	0.000143455	0.591752	0.557143
fix_4362_c60_lg_combined.ale.uml_rec	1e-06	0.472323	0.651628
fix_1461_c60_lg_combined.ale.uml_rec	0.126336	0.365361	0.436769
fix_3414_c60_lg_combined.ale.uml_rec	1e-06	0.126436	1e-06
fix_859_c60_lg_combined.ale.uml_rec	0.21165	0.405623	0.387089
fix_4507_c60_lg_combined.ale.uml_rec	0.000180569	0.181857	0.482645
fix_1204_c60_lg_combined.ale.uml_rec	0.737994	2.8039e-05	0.392052
fix_2488_c60_lg_combined.ale.uml_rec	1e-06	0.713239	0.861694
fix_4439_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_3271_c60_lg_combined.ale.uml_rec	0.000739331	0.613354	0.400666
fix_967_c60_lg_combined.ale.uml_rec	0.105534	0.0343547	0.0459965
fix_3049_c60_lg_combined.ale.uml_rec	0.223762	0.524036	0.816705
fix_4601_c60_lg_combined.ale.uml_rec	0.00638117	0.000200749	0.600993
fix_2912_c60_lg_combined.ale.uml_rec	1e-06	0.47562	0.601697
fix_1102_c60_lg_combined.ale.uml_rec	1e-06	0.372705	0.394399
fix_3177_c60_lg_combined.ale.uml_rec	0.366935	0.464386	1e-06
fix_3453_c60_lg_combined.ale.uml_rec	0.000204151	0.138076	0.176593
fix_1518_c60_lg_combined.ale.uml_rec	0.347254	0.133821	0.78322
fix_2394_c60_lg_combined.ale.uml_rec	0.495619	0.130835	0.561351
fix_4325_c60_lg_combined.ale.uml_rec	1e-06	0.169384	1e-06
fix_3755_c60_lg_combined.ale.uml_rec	0.499305	0.18998	0.841269
fix_1720_c60_lg_combined.ale.uml_rec	1.04379	1e-06	0.16272
fix_1882_c60_lg_combined.ale.uml_rec	1e-06	0.217003	1e-06
